Gene	ESC_CTCF	ESC_esrrb	ESC_mafk	ESC_myc	ESC_nanog	ESC_pou5f1	ESC_sox2	ESC_Sp1	ESC_Sp3
Fndc5	0	0	0	0	0	0	0	0	0
Fndc9	0	0	0	0	0	0	0	0	0
Fnip1	0	0	0	0	0	1	0	1	1
Fnip2	0	0	0	0	0	1	0	0	0
Fnta	1	0	0	1	0	1	0	1	1
Fntb	1	0	1	1	0	1	0	1	1
Focad	0	0	0	1	0	1	0	1	1
Folr1	0	0	0	0	0	0	0	0	0
Folr2	0	0	0	0	0	0	0	0	0
Fopnl	0	0	0	0	0	0	0	0	0
Fos	0	1	1	0	0	0	0	0	1
Fosb	1	0	0	0	0	1	0	1	1
Fosl2	0	0	0	0	0	1	0	1	1
Foxa3	1	0	0	1	0	0	0	0	0
Foxc1	0	0	0	0	0	0	0	0	1
Foxc2	0	0	0	0	0	0	0	0	1
Foxd3	0	1	0	0	0	0	0	0	0
Foxf1	0	0	0	0	0	0	0	1	1
Foxh1	0	1	0	1	0	1	0	0	0
Foxi3	0	1	0	0	0	0	0	1	1
Foxj1	1	0	1	0	0	0	0	1	1
Foxj2	0	0	0	0	0	0	0	1	1
Foxj3	0	1	1	1	0	1	0	1	1
Foxk1	0	0	0	1	0	0	0	1	1
Foxk2	0	1	0	0	0	1	0	0	1
Foxm1	0	0	0	0	0	0	0	0	0
Foxn2	0	1	0	1	0	0	0	1	1
Foxn3	0	0	0	0	0	0	0	0	0
Foxn4	0	0	0	0	0	1	0	1	1
Foxo1	0	0	0	0	0	0	0	1	1
Foxo3	0	0	1	1	0	1	0	1	1
Foxo4	0	0	0	0	0	0	0	1	1
Foxp1	0	1	1	0	1	1	1	0	1
Foxp4	0	1	1	1	0	1	0	1	1
Foxr1	0	1	0	0	0	0	0	0	0
Foxr2	0	1	0	0	1	0	1	0	0
Foxred1	0	1	0	1	0	1	0	1	0
Foxred2	0	0	1	1	0	1	0	1	1
Fpgs	1	0	1	1	0	1	0	1	1
Fpgt	0	0	0	0	0	1	0	0	0
Fra10ac1	1	0	1	1	0	1	0	1	1
Fras1	1	0	0	0	0	0	0	1	1
Frat1	0	0	0	0	0	0	0	0	1
Frat2	0	0	0	0	0	1	0	1	1
Frem1	0	0	0	0	0	0	0	0	0
Frem2	0	0	0	0	0	1	0	0	1
Frg1	1	0	1	0	0	1	0	0	1
Frg2f1	0	0	0	0	0	0	0	0	0
Frk	0	0	0	0	0	0	0	0	0
Frmd3	0	0	0	0	0	0	0	0	1
Frmd4a	0	0	1	0	0	1	0	0	1
Frmd4b	1	0	1	0	0	0	0	0	1
Frmd5	0	0	0	0	0	0	0	1	1
Frmd6	1	1	0	1	0	1	0	1	1
Frmd8	0	0	1	0	0	0	0	1	1
Frmpd1	0	1	0	0	0	1	0	0	1
Frrs1	0	0	0	1	0	1	1	0	1
Frs2	0	0	0	0	0	0	0	1	1
Frs3	1	0	0	0	0	1	0	1	1
Frs3os	0	0	0	1	0	1	0	1	1
Fry	0	0	0	0	0	0	0	1	1
Fryl	0	0	0	1	0	1	0	1	1
Frzb	0	0	1	0	0	0	0	1	1
Fsbp	1	0	0	0	0	1	0	0	0
Fscn1	0	0	0	0	0	0	0	1	1
Fscn2	0	0	0	0	0	0	0	0	0
Fsd1	0	0	0	0	0	0	0	0	1
Fsd1l	0	0	0	0	0	0	0	0	1
Fst	0	0	0	0	0	0	0	0	1
Fstl1	0	0	0	0	0	0	0	1	1
Fstl3	0	0	0	0	0	0	0	0	0
Fstl4	0	0	0	0	0	0	0	0	1
Fth1	0	0	0	0	0	0	0	1	1
Fthl17c	0	0	0	0	0	0	0	0	0
Ftl1	0	0	1	0	0	0	0	1	1
Fto	0	0	0	0	0	0	0	1	1
Ftsj1	0	0	0	0	0	0	0	1	1
Ftsj3	0	0	0	1	0	1	0	0	1
Ftx	0	0	0	0	0	0	0	0	0
Fubp1	0	0	1	1	0	0	0	1	1
Fubp3	0	0	1	1	1	1	1	1	1
Fuca1	1	0	1	0	0	1	0	1	1
Fuca2	0	1	0	0	0	0	0	0	0
Fuk	0	0	0	0	0	1	0	0	1
Fundc1	0	1	0	0	1	1	1	1	1
Fundc2	0	1	0	0	0	0	0	0	0
Fuom	0	0	0	0	0	0	0	1	1
Furin	0	0	0	0	0	0	0	0	1
Fus	0	0	0	0	0	0	0	0	0
Fut10	1	0	1	1	0	1	0	0	1
Fut11	0	0	0	0	0	1	0	1	1
Fut2	0	0	0	0	0	0	0	0	0
Fut4	0	0	0	0	0	0	0	0	1
Fut8	0	1	1	0	0	0	0	1	1
Fut9	1	0	0	1	0	0	0	0	1
Fuz	1	0	1	1	0	0	0	0	0
Fv1	0	0	0	0	0	0	0	0	0
Fxn	0	1	0	1	0	1	0	0	0
Fxr1	0	0	0	0	0	0	0	0	1
Fxr2	1	0	1	1	0	1	0	1	1
Fxyd1	0	0	0	0	0	0	0	0	0
Fxyd2	0	1	0	0	0	0	0	0	0
Fxyd4	0	0	0	0	0	0	0	0	0
Fxyd5	0	0	0	0	0	0	0	0	0
Fxyd6	0	1	0	0	0	0	0	1	1
Fxyd7	1	0	0	0	0	0	0	0	0
Fyb	0	0	0	0	0	0	0	0	0
Fyco1	0	0	0	0	0	1	0	0	0
Fyn	0	0	0	0	0	0	0	1	1
Fyttd1	1	0	0	1	0	1	0	0	1
Fzd1	0	0	1	0	0	1	0	0	1
Fzd10	0	0	0	0	0	0	0	0	0
Fzd2	1	0	0	0	1	1	1	1	1
Fzd3	0	0	0	0	0	0	0	0	1
Fzd4	0	1	0	0	0	0	0	1	1
Fzd5	0	0	0	0	0	0	0	1	1
Fzd6	0	0	0	0	0	0	0	1	1
Fzd7	0	0	1	0	0	1	0	1	1
Fzd8	1	0	0	0	0	0	0	0	1
Fzd9	0	0	0	1	0	0	0	1	1
Fzr1	0	0	0	1	0	1	0	1	1
G0s2	1	0	0	0	0	1	0	0	0
G2e3	0	0	0	1	0	1	1	0	1
G3bp1	0	1	1	1	0	0	0	1	1
G3bp2	0	0	1	1	0	1	0	1	1
G530011O06Rik	1	0	0	0	0	0	0	0	0
G630025P09Rik	0	0	0	0	0	0	0	1	0
G6b	0	0	0	1	0	1	0	0	0
G6bos	0	1	1	0	0	0	1	1	1
G6pc3	0	0	0	1	0	0	0	1	1
G6pdx	0	0	0	0	0	0	0	1	1
Gaa	1	1	1	0	0	1	0	1	1
Gab1	1	1	0	0	0	1	0	1	1
Gab2	0	0	0	0	0	0	0	1	1
Gab3	0	0	0	0	0	0	0	1	1
Gabarap	0	0	1	1	0	0	0	1	1
Gabarapl1	0	0	1	0	0	1	0	0	0
Gabarapl2	0	0	1	0	0	0	0	1	1
Gabbr1	1	1	0	0	0	0	0	1	1
Gabpa	0	0	0	1	0	0	0	0	1
Gabpb1	0	0	1	1	0	0	0	0	1
Gabpb2	1	0	0	0	0	0	0	0	0
Gabrb3	0	0	0	0	0	0	0	0	1
Gabre	0	0	0	0	0	0	0	1	1
Gabrp	0	0	0	0	1	1	1	0	0
Gad1	0	0	0	0	0	0	0	0	0
Gad2	0	1	0	0	0	0	0	0	1
Gadd45a	0	0	0	0	0	1	0	0	1
Gadd45b	1	0	1	0	0	0	0	1	1
Gadd45g	1	0	1	1	0	1	1	1	1
Gadd45gip1	1	0	0	1	0	0	0	0	0
Gak	0	0	0	0	0	0	0	0	0
Gal3st3	0	0	0	0	0	0	0	0	0
Gal3st4	0	0	0	0	0	0	0	0	0
Galc	0	0	0	1	0	1	0	1	1
Gale	0	0	1	0	0	0	0	1	1
Galk1	0	0	0	0	0	1	0	1	1
Galk2	0	0	0	1	0	1	0	1	1
Galm	0	0	1	0	0	0	0	1	1
Galns	1	0	0	0	0	0	0	1	0
Galnt1	0	0	0	0	0	1	0	1	1
Galnt10	1	1	0	1	0	1	0	1	1
Galnt11	0	0	0	0	0	1	0	1	1
Galnt12	0	0	0	0	0	0	0	1	1
Galnt14	1	1	0	0	0	0	0	0	1
Galnt16	1	0	0	0	0	0	0	0	1
Galnt18	0	0	0	0	0	0	0	1	1
Galnt2	0	0	0	0	0	0	0	1	1
Galnt3	0	0	0	0	0	0	0	0	1
Galnt4	1	0	0	0	0	0	0	1	0
Galnt6	0	0	0	0	0	0	0	0	1
Galnt7	0	0	0	0	0	0	0	0	1
Galnt9	0	0	1	1	0	0	0	0	0
Galt	1	1	1	1	0	1	0	1	1
Gamt	0	0	0	0	0	0	0	1	1
Gan	0	0	0	0	0	0	0	1	1
Ganab	0	0	1	1	0	0	0	1	1
Ganc	0	0	0	1	0	0	0	0	0
Gap43	0	0	0	0	0	0	0	0	0
Gapdh	0	1	0	0	0	0	0	0	0
Gapdhs	0	0	0	0	0	0	0	0	0
Gapvd1	0	0	0	0	0	0	0	0	1
Gar1	0	0	1	1	0	1	0	0	1
Garem1	1	0	0	0	0	1	0	1	1
Garem2	0	0	0	0	0	1	0	0	1
Garnl3	0	0	0	0	0	0	0	0	0
Gars	0	0	0	1	0	0	0	0	1
Gart	0	0	0	1	0	0	0	1	0
Gas1	0	0	1	0	0	1	0	1	1
Gas2	0	0	0	1	0	0	0	1	1
Gas2l1	1	0	1	0	0	0	0	1	1
Gas2l3	0	0	0	0	0	1	0	1	1
Gas5	0	0	1	1	0	0	0	1	1
Gas6	0	0	0	0	0	0	0	1	1
Gas7	0	0	0	0	0	0	0	0	0
Gas8	0	0	0	0	0	0	0	0	1
Gata1	0	0	0	0	0	0	0	0	0
Gata2	0	0	0	0	0	0	0	0	0
Gata3	1	0	1	0	0	0	0	1	1
Gata4	0	1	0	0	0	0	0	0	1
Gata6	1	0	0	0	0	0	0	0	0
Gatad1	1	0	0	0	0	0	0	1	1
Gatad2a	0	0	1	1	0	1	0	1	1
Gatad2b	1	0	0	0	0	0	0	0	0
Gatb	1	0	1	1	0	1	0	1	1
Gatc	0	0	0	1	0	0	0	0	1
Gatm	0	0	0	0	0	0	0	0	1
Gatsl2	0	0	1	0	0	1	0	0	1
Gatsl3	0	0	0	1	0	1	0	1	1
Gba	0	1	0	0	0	1	0	0	0
Gba2	0	0	0	0	0	0	0	1	0
Gbas	1	1	1	0	0	0	0	1	1
Gbe1	0	0	0	0	1	0	0	1	1
Gbf1	0	0	0	0	0	1	0	0	0
Gbgt1	0	0	0	0	0	0	0	0	0
Gbp2	1	0	0	0	0	0	0	0	0
Gbp2b	0	0	0	0	0	0	0	0	0
Gbp3	1	0	1	0	0	0	0	0	0
Gbp4	0	0	0	0	1	0	0	0	0
Gbp7	0	0	0	0	0	0	0	0	0
Gbp9	0	0	0	0	0	0	0	0	0
Gbx2	0	0	0	0	0	0	0	1	1
Gca	0	1	0	0	0	0	0	1	1
Gcat	0	0	1	0	0	0	0	1	1
Gcc1	1	0	1	0	0	1	0	1	1
Gcc2	0	0	1	0	0	1	0	0	1
Gcdh	0	0	1	0	0	1	0	1	1
Gcfc2	0	0	0	0	0	0	0	0	1
Gcgr	0	0	0	0	0	0	0	0	0
Gch1	1	0	0	0	0	0	0	1	1
Gchfr	0	0	0	0	1	1	1	0	1
Gck	0	0	0	0	0	0	0	0	0
Gclc	0	0	0	0	0	0	0	1	1
Gclm	1	0	1	0	0	1	0	1	1
Gcn1l1	1	0	0	0	0	0	0	0	0
Gcnt1	1	0	0	1	0	0	0	1	0
Gcnt2	0	0	1	0	0	1	1	1	1
Gcnt7	0	0	0	0	0	0	0	0	0
Gcsh	0	1	1	1	0	1	0	1	1
Gdap10	0	1	0	0	1	1	1	0	0
Gdap2	0	0	0	0	0	0	0	0	1
Gde1	0	1	1	1	0	1	0	0	1
Gdf1	0	1	0	1	0	1	0	1	1
Gdf11	0	0	0	0	0	0	0	0	1
Gdf15	0	0	0	0	0	0	0	1	1
Gdf3	0	0	1	0	1	1	0	0	1
Gdf6	0	0	0	0	0	0	0	1	1
Gdf9	0	0	0	0	0	0	0	0	0
Gdi1	0	0	0	0	0	0	0	1	1
Gdi2	0	0	1	1	0	0	0	1	1
Gdpd1	1	0	1	0	0	1	0	1	1
Gdpd3	0	0	0	0	0	0	0	0	0
Gdpd5	1	1	1	0	0	0	0	1	1
Gdpgp1	0	0	0	1	0	0	0	0	0
Gem	0	0	1	0	0	0	0	0	1
Gemin2	0	0	0	1	0	1	0	0	0
Gemin4	0	0	0	1	0	1	0	1	1
Gemin5	1	0	0	1	0	0	0	1	1
Gemin6	0	0	0	1	0	0	0	0	1
Gemin7	0	0	0	1	1	1	0	1	1
Gemin8	0	0	1	0	0	0	0	1	0
Gen1	0	0	0	0	0	0	0	0	0
Get4	0	0	1	0	0	1	0	1	1
Gfer	0	0	0	1	0	0	0	0	1
Gfi1	0	0	0	0	0	0	0	0	1
Gfi1b	0	0	0	0	0	0	0	0	0
Gfm1	1	1	1	0	0	1	0	0	1
Gfm2	1	0	0	0	0	0	0	0	1
Gfod1	0	0	0	0	0	0	0	1	1
Gfod2	0	0	0	0	0	1	0	1	1
Gfpt1	0	0	1	0	0	1	0	1	1
Gfpt2	0	1	0	1	1	1	0	1	1
Gfra1	1	0	0	0	0	0	0	0	1
Gfra2	0	0	0	0	0	0	0	0	1
Gfra3	0	0	0	0	0	0	0	0	0
Gga1	1	1	1	1	0	0	0	1	1
Gga2	0	0	1	1	0	1	0	1	1
Gga3	0	0	1	0	0	0	0	1	1
Ggact	0	0	0	1	0	1	0	0	1
Ggct	0	0	0	0	0	0	0	0	0
Ggcx	0	0	1	0	0	1	0	1	1
Ggh	0	1	0	0	0	0	0	1	1
Ggn	0	0	0	0	0	1	0	1	1
Ggnbp1	0	1	0	1	0	1	0	1	1
Ggnbp2	0	0	0	0	0	0	0	0	1
Ggnbp2os	1	0	0	1	0	0	0	1	0
Ggps1	0	0	0	1	0	1	0	0	0
Ggt1	0	0	0	0	0	0	0	0	0
Ggt6	0	0	0	0	0	0	0	1	1
Ggt7	0	0	0	0	0	0	0	0	0
Ggta1	0	0	0	0	0	0	0	0	1
Ghdc	0	0	0	0	0	0	0	0	0
Ghitm	0	0	1	0	0	1	0	1	1
Ghr	1	0	0	0	0	0	0	1	1
Ghrl	0	0	0	0	0	0	0	0	0
Gid4	0	0	0	1	0	1	0	1	1
Gid8	0	1	0	0	0	0	0	0	0
Gigyf1	1	0	0	0	0	0	0	0	0
Gigyf2	1	0	1	0	0	1	0	1	1
Gimap1	0	0	0	0	0	0	0	0	0
Gimap4	0	0	0	0	0	0	0	0	0
Gimap5	0	0	0	0	0	0	0	0	0
Gimap6	0	0	0	0	0	0	0	0	0
Gimap8	0	0	0	0	0	0	0	0	0
Gimap9	0	1	0	1	0	1	1	0	1
Gin1	1	0	0	0	0	1	0	0	0
Ginm1	0	0	0	0	0	0	0	1	1
Gins1	0	0	1	0	0	1	0	1	1
Gins2	0	0	0	0	0	1	0	1	1
Gins3	0	0	1	0	0	1	0	1	1
Gins4	1	0	1	0	0	1	0	1	1
Gipc1	0	1	1	0	0	1	1	1	1
Gipc2	0	1	0	0	0	1	0	0	1
Gipr	0	0	0	0	0	0	0	0	1
Git1	0	0	0	0	0	0	0	0	0
Git2	0	0	0	1	0	0	0	1	1
Gja1	0	0	0	0	0	0	0	0	0
Gja4	1	1	0	0	0	1	0	1	1
Gja5	0	0	0	0	0	0	0	0	0
Gja6	0	0	0	0	0	0	0	0	0
Gjb1	0	1	0	0	0	1	0	0	0
Gjb2	0	0	0	0	0	0	0	0	1
Gjb3	0	0	0	0	1	1	1	0	0
Gjb4	0	0	0	0	0	0	0	0	0
Gjb5	0	0	0	0	0	0	0	0	1
Gjc1	0	1	1	0	1	1	1	1	1
Gk	0	1	0	0	0	0	0	1	1
Gk2	0	0	0	0	0	0	0	0	0
Gk5	0	0	1	1	0	1	0	1	1
Gkap1	0	0	0	0	0	1	0	0	1
Gla	0	0	0	0	0	0	0	0	0
Glb1	0	0	0	1	0	1	0	1	0
Glb1l	0	0	0	0	0	0	0	0	0
Glcci1	0	0	0	0	0	0	0	1	1
Glce	0	0	0	0	0	0	0	0	0
Gldc	0	0	0	0	0	0	0	1	1
Gle1	1	0	0	1	0	0	0	1	1
Glg1	0	0	0	0	0	0	0	1	1
Gli1	1	1	0	1	0	0	0	0	1
Gli2	1	0	0	0	0	0	0	0	1
Gli3	0	0	0	0	0	0	0	1	1
Glipr1	0	0	0	0	0	0	0	0	0
Glipr2	1	0	1	1	0	1	0	1	1
Glis1	0	0	0	0	0	0	0	1	1
Glis2	0	1	0	0	0	1	0	1	1
Glis3	0	0	0	0	0	0	0	1	1
Glmn	0	0	0	1	0	0	0	0	0
Glmp	0	0	0	0	0	0	0	0	0
Glo1	1	0	1	0	0	0	0	0	1
Glod4	0	0	0	0	0	0	0	1	1
Glod5	0	0	0	0	0	0	0	0	0
Glp1r	0	1	0	0	0	0	0	1	1
Glra4	0	0	0	0	0	0	0	0	0
Glrx	0	1	0	0	0	0	0	0	0
Glrx2	0	0	0	0	0	1	0	1	1
Glrx3	0	1	0	0	0	1	0	0	0
Glrx5	0	0	0	0	0	0	0	0	0
Gls	0	0	1	1	0	1	1	1	1
Gls2	0	0	1	1	0	1	0	1	1
Glt1d1	0	0	0	1	0	0	0	0	1
Glt28d2	0	1	0	0	0	1	0	1	1
Glt8d1	0	0	0	0	0	0	0	0	0
Glt8d2	0	0	0	0	0	0	0	0	0
Gltp	1	0	0	0	0	0	0	1	1
Gltscr1	0	0	0	0	0	0	0	0	0
Gltscr1l	0	0	0	0	0	0	0	0	0
Gltscr2	0	0	0	1	0	1	0	0	1
Glud1	0	0	0	0	0	0	0	1	1
Glul	0	0	0	1	1	0	0	1	1
Glyctk	1	0	0	0	0	0	0	0	0
Glyr1	0	1	0	1	0	0	0	0	0
Gm10012	0	0	0	0	0	0	0	0	0
Gm10033	0	0	0	1	0	0	0	0	0
Gm10037	1	0	0	0	0	1	0	0	1
Gm10046	0	0	0	0	0	0	0	0	0
Gm10052	0	0	0	0	0	0	0	0	0
Gm10069	0	0	0	0	0	0	0	0	0
Gm10324	0	0	0	0	0	0	0	0	0
Gm10336	0	0	0	0	0	0	0	0	0
Gm10364	0	0	0	0	0	0	0	0	0
Gm10371	0	0	0	0	0	0	0	0	0
Gm10389	0	0	0	0	1	1	0	0	0
Gm10390	0	0	0	0	0	0	0	0	0
Gm10406	1	1	1	1	0	1	1	1	1
Gm10409	1	1	0	0	1	1	0	1	1
Gm10416	0	0	0	0	0	0	0	0	0
Gm10432	0	0	0	0	0	0	0	0	0
Gm10451	0	1	0	0	0	1	0	1	1
Gm10509	0	0	0	0	0	0	0	0	0
Gm10532	0	0	0	0	0	0	0	0	0
Gm10548	0	0	0	0	0	0	0	0	0
Gm10560	0	0	0	0	1	0	0	0	0
Gm10638	0	1	0	0	0	0	0	0	0
Gm10653	0	0	0	0	0	0	0	0	0
Gm10658	0	0	0	0	0	0	0	0	0
Gm10778	0	0	0	0	0	0	0	0	1
Gm10785	0	0	0	0	0	1	0	1	0
Gm10789	1	0	0	0	0	0	0	0	0
Gm10791	0	0	0	0	0	0	0	0	0
Gm10863	0	0	0	0	0	0	0	0	0
Gm10865	0	0	0	0	0	0	0	0	0
Gm10941	1	0	0	0	0	0	0	0	0
Gm11110	0	0	0	0	0	0	0	0	0
Gm11201	0	0	0	0	0	0	0	0	0
Gm11423	0	0	0	1	0	0	0	0	0
Gm11517	0	0	0	0	0	0	0	0	0
Gm11532	1	0	0	0	0	0	0	0	0
Gm11627	1	0	0	0	0	1	1	0	0
Gm11715	0	0	0	0	0	0	0	0	0
Gm11837	0	1	0	0	0	0	0	0	1
Gm11944	0	0	0	0	0	0	0	0	0
Gm11992	0	0	0	0	0	0	0	1	1
Gm12060	0	0	0	0	0	0	0	0	0
Gm12070	0	0	0	0	0	0	0	0	0
Gm12191	0	0	0	0	0	0	0	0	0
Gm12238	0	0	0	0	0	0	0	0	0
Gm12260	1	0	0	0	0	0	0	0	0
Gm12338	0	1	0	0	0	0	0	0	0
Gm12359	1	0	0	0	0	0	0	0	0
Gm12504	0	0	0	0	0	0	0	0	0
Gm12522	0	0	0	0	0	1	0	1	0
Gm12657	0	0	0	0	0	0	0	0	0
Gm12669	0	0	0	1	0	0	0	1	1
Gm12794	0	0	0	0	0	0	0	0	0
Gm128	0	0	1	0	0	0	0	0	1
Gm12925	0	0	0	0	0	1	0	0	0
Gm12992	0	1	0	1	0	0	1	0	1
Gm13034	1	1	1	1	0	1	0	1	1
Gm13119	0	0	0	0	0	0	0	0	0
Gm13128	0	0	0	0	0	0	0	0	0
Gm13212	0	1	0	0	0	1	0	0	0
Gm13238	0	0	0	1	0	0	0	1	0
Gm13315	0	0	0	0	0	0	0	0	0
Gm13363	1	0	0	0	0	0	0	0	1
Gm13375	0	0	0	0	0	1	0	1	1
Gm13498	0	0	0	0	0	0	0	0	0
Gm13580	0	1	0	0	1	1	1	0	0
Gm13648	0	0	0	0	0	0	0	1	1
Gm13889	0	1	0	0	0	0	0	0	1
Gm14005	0	0	0	0	0	0	0	0	0
Gm14057	0	0	0	0	0	0	0	0	0
Gm14124	1	0	1	1	0	1	0	0	1
Gm14139	1	0	1	1	0	1	0	0	1
Gm14204	0	0	0	0	0	0	0	1	1
Gm14288	0	0	0	1	0	0	0	1	1
Gm14295	0	0	0	1	0	0	0	0	0
Gm14296	0	0	0	0	0	0	0	0	0
Gm14305	0	0	0	1	0	1	0	1	1
Gm14322	0	0	0	1	0	1	0	1	1
Gm14325	0	0	0	1	0	0	0	1	1
Gm14326	0	0	0	0	0	0	0	0	0
Gm14391	0	0	0	0	0	1	0	1	0
Gm14393	0	1	1	1	0	1	1	0	1
Gm14403	0	0	0	1	0	1	0	0	1
Gm14405	0	0	0	0	1	1	0	0	0
Gm14434	0	0	0	0	0	1	0	1	0
Gm14440	0	0	1	1	0	0	0	0	0
Gm14827	0	0	0	0	0	0	0	0	0
Gm15217	0	1	0	0	0	0	0	1	1
Gm15350	0	0	0	0	0	0	0	0	0
Gm15401	0	0	0	0	0	0	0	0	0
Gm15412	0	0	0	0	0	0	0	0	0
Gm15417	0	0	1	1	0	0	0	1	0
Gm15421	0	0	0	0	0	0	0	0	0
Gm15446	0	0	0	0	0	0	0	0	0
Gm15455	0	0	0	0	0	0	0	0	0
Gm15511	0	0	0	0	0	0	0	0	0
Gm15545	0	0	0	0	0	0	0	0	0
Gm15645	0	0	0	0	0	0	0	0	0
Gm15694	0	0	0	0	0	0	0	0	0
Gm15706	0	0	0	0	0	0	0	0	0
Gm15708	0	0	0	0	0	0	0	0	0
Gm15713	0	0	0	0	0	0	0	0	0
Gm15760	0	0	0	0	0	0	0	0	0
Gm15772	0	0	0	1	0	0	0	0	0
Gm15787	0	0	0	0	0	0	0	0	1
Gm15800	0	0	0	0	0	0	0	1	1
Gm15850	0	1	0	0	0	0	0	0	0
Gm15867	0	0	0	0	0	0	0	0	1
Gm15880	0	0	0	0	0	0	0	0	0
Gm15915	0	0	0	0	0	0	0	0	0
Gm16023	0	0	0	0	0	0	0	0	0
Gm16062	0	0	0	0	0	0	0	0	1
Gm16159	0	0	0	0	0	0	0	0	0
Gm16336	0	0	0	0	0	0	0	0	0
Gm16386	0	0	0	0	0	1	0	0	1
Gm16523	0	0	0	0	0	0	0	0	0
Gm16617	0	0	0	0	0	0	0	0	0
Gm16675	0	0	0	0	0	0	0	0	1
Gm1673	0	0	0	0	0	0	0	1	1
Gm16740	0	0	0	0	0	0	0	0	0
Gm16845	0	0	0	1	0	1	0	1	1
Gm16853	0	0	0	0	0	0	0	0	0
Gm16861	0	0	0	0	0	0	0	0	1
Gm16897	1	0	0	0	0	0	0	1	1
Gm16907	0	0	0	0	0	0	0	0	0
Gm16973	0	0	0	0	0	0	0	0	0
Gm16982	0	0	0	0	0	0	0	0	0
Gm16998	0	0	0	0	0	0	0	0	0
Gm17066	0	0	0	0	0	0	0	0	0
Gm17745	0	0	0	0	0	0	0	0	0
Gm17757	0	0	0	0	0	0	0	0	0
Gm17762	1	1	1	0	0	0	0	0	1
Gm1821	0	0	0	0	0	0	0	1	1
Gm19395	0	0	0	0	0	0	0	0	0
Gm1943	0	0	0	0	0	0	0	0	0
Gm19461	0	0	0	0	0	0	0	0	0
Gm19466	0	0	0	0	0	0	0	0	0
Gm19522	0	0	0	0	0	1	0	0	0
Gm19557	0	0	0	0	0	0	0	0	0
Gm19582	0	0	0	0	0	0	0	0	0
Gm1968	0	0	0	0	0	0	0	0	0
Gm19705	0	0	0	1	0	0	0	0	1
Gm19710	0	0	0	0	0	0	0	1	1
Gm1976	0	1	0	0	0	1	1	0	1
Gm2011	1	0	0	0	0	0	0	1	0
Gm2016	0	0	0	0	0	0	0	0	0
Gm20199	1	0	0	0	0	0	0	0	0
Gm20219	1	0	1	0	0	0	0	0	1
Gm2022	0	0	0	0	0	0	0	0	0
Gm20300	0	0	0	0	0	0	0	0	0
Gm20324	1	0	0	0	0	0	0	1	1
Gm20337	1	0	0	0	0	0	0	0	0
Gm20498	0	0	0	0	0	0	0	0	0
Gm20594	0	0	0	0	0	0	0	0	0
Gm20604	1	0	0	0	0	0	0	0	1
Gm20605	0	0	0	0	0	0	0	0	0
Gm20716	0	0	0	0	0	0	0	0	0
Gm20765	0	0	0	0	0	0	0	0	0
Gm20767	0	0	0	0	0	0	0	0	0
Gm20939	0	0	0	0	0	1	0	1	1
Gm21057	0	0	0	0	0	0	0	0	0
Gm21283	0	1	0	0	0	1	0	0	0
Gm21293	0	0	0	0	0	0	0	0	0
Gm21304	0	0	0	0	0	0	0	0	0
Gm21312	0	0	0	0	0	0	0	0	0
Gm21761	0	0	0	0	0	0	0	0	0
Gm21948	0	0	0	0	0	0	0	0	0
Gm21975	0	0	0	0	0	0	0	0	0
Gm21992	0	0	0	0	0	1	1	0	0
Gm2381	0	1	0	1	0	1	0	0	1
Gm24148	0	0	0	0	0	0	0	0	0
Gm2518	1	0	0	0	0	1	0	1	1
Gm25500	0	0	0	0	0	0	0	0	0
Gm266	0	0	0	0	0	0	0	0	1
Gm26839	0	0	0	1	0	0	0	1	1
Gm2694	1	0	0	1	0	1	0	1	0
Gm27021	0	0	0	0	0	0	0	0	0
Gm27740	0	0	0	0	0	0	0	0	0
Gm27775	0	0	0	0	0	0	0	0	0
Gm28042	0	0	0	0	0	0	0	0	0
Gm28043	0	0	0	0	0	0	0	0	0
Gm2897	1	1	0	0	0	1	1	1	1
Gm29682	0	0	0	0	0	0	0	0	0
Gm2a	0	0	1	0	0	1	0	1	1
Gm3002	0	0	0	0	0	0	0	0	0
Gm3020	1	1	0	1	0	1	1	1	0
Gm3055	0	0	0	0	0	0	0	1	1
Gm3086	0	0	0	0	0	0	0	0	0
Gm31763	0	1	0	0	1	0	0	0	0
Gm3219	0	0	0	0	0	0	0	0	0
Gm3264	0	0	0	0	1	0	1	0	0
Gm32856	0	0	1	1	1	1	0	1	1
Gm3317	0	0	0	0	1	0	0	0	0
Gm3336	1	0	0	0	0	0	0	0	0
Gm3383	0	0	0	0	0	0	0	0	0
Gm3414	0	0	0	0	0	0	0	0	0
Gm3417	0	0	0	0	0	0	0	0	0
Gm3435	0	0	0	0	0	0	0	0	0
Gm3448	0	0	0	0	0	0	0	0	0
Gm3488	0	0	0	0	0	0	0	0	0
Gm3500	1	1	1	1	1	1	1	1	1
Gm3558	1	1	0	1	0	1	1	1	1
Gm35612	0	0	0	0	0	0	0	0	0
Gm3604	0	0	0	1	0	0	0	1	1
Gm3636	1	1	1	1	1	1	1	1	1
Gm3696	1	1	0	1	0	1	1	1	1
Gm38426	1	0	0	0	0	0	0	0	0
Gm38431	0	0	1	0	0	0	0	1	1
Gm38437	0	0	0	0	0	0	0	0	0
Gm38509	0	0	0	0	0	0	0	0	0
Gm38670	0	0	0	0	0	0	0	0	0
Gm38671	0	0	0	0	0	1	1	0	0
