gene,Sp1hyp_ES_fpkm,Sp1hyp_Flk_fpkm,Sp1hyp_HE1_fpkm,Sp1hyp_HE2_fpkm,Sp1hyp_prog_fpkm
Hivep2,0.584234667,4.4287423,7.193187983,8.660095533,5.939969717
Hjurp,26.69908148,22.48328637,20.24269845,33.81497167,30.7443535
Hk1,9.974730017,5.462358983,11.12728017,8.52214895,27.15195913
Hk1os,0,0.386491533,0.3413488,0.00155065,0.976644917
Hk2,65.45992492,48.54632425,21.29773053,19.03838633,15.63694232
Hlcs,3.72231825,4.184617883,2.092229983,2.8633424,3.542641717
Hltf,28.53335808,8.52209515,7.822107617,9.365197083,10.49094183
Hlx,0,1.757286725,3.112442817,1.38521465,0.951648517
Hmbox1,8.98383735,15.25418887,32.85008228,16.89628933,11.33320362
Hmbs,30.5224556,28.9680958,32.8039561,51.07144988,150.9338533
Hmces,62.08315958,22.59642927,14.38164288,17.44943732,16.70440078
Hmcn1,0.127151483,1.861905817,11.31081223,2.534678067,0.25353715
Hmg20a,7.83281755,17.80581207,15.74745958,16.20884468,17.51959273
Hmg20b,21.30974293,14.42223108,21.72513983,19.52147363,16.24096908
Hmga1,18.43996777,12.9736479,9.131702533,12.84397537,13.70481915
Hmga1-rs1,142.5206553,140.9911629,89.44216603,160.1854512,147.6970595
Hmga2,6.074500817,99.43125103,70.94759903,92.52133203,33.31291747
Hmga2-ps1,0.2891514,0.6454725,1.95191595,1.335949383,3.384753317
Hmgb1,59.86998033,98.35005578,69.44668135,104.3238253,106.1590565
Hmgb2,88.52084988,122.0375796,81.61520598,99.90627618,120.9888723
Hmgb3,14.02370323,61.22108242,49.37218518,74.70884763,112.1476368
Hmgcl,14.54859698,12.11077632,18.30136168,20.80004822,23.91558122
Hmgcll1,0.345627333,1.8367157,0.696933533,0.54667265,0.275838808
Hmgcr,58.52088805,82.17095888,126.6944373,115.8335406,81.35897678
Hmgcs1,81.70779617,174.7529864,255.0866788,186.287043,94.61384987
Hmgn1,336.609733,437.4568822,257.685023,264.1015841,258.1674416
Hmgn2,53.08300845,112.8117016,97.96057465,153.4909302,155.0048952
Hmgn3,1.4876973,3.39299785,10.99398072,4.89473385,2.06946835
Hmgn5,1.808464233,3.815526333,4.384439983,4.402176083,6.052549283
Hmgxb3,19.02522025,20.0881243,16.47638888,16.60571513,17.441929
Hmgxb4,49.52355243,30.70124112,17.68278608,23.05433633,23.5654532
Hmmr,51.61719238,46.91340232,28.54800835,41.90042932,55.09853733
Hmox1,69.81562337,14.16755228,47.65357168,18.44410388,6.2352074
Hmox2,21.36954718,33.68755703,44.43360908,38.97663577,37.78206192
Hn1,76.77614515,90.27573837,110.9227986,116.1224241,145.9893368
Hn1l,79.20869023,83.11589018,69.87110705,83.62356875,82.67205623
Hnf1a,1.150554383,0.2687067,0.336503333,0.256775933,0.353214783
Hnrnpa0,25.9323813,41.38079185,25.9958241,32.89864362,30.1467946
Hnrnpa1,182.3568945,27.4300663,215.0641957,22.70617328,121.331416
Hnrnpa2b1,142.3326421,203.4557851,175.1352387,197.7489095,194.9260175
Hnrnpa3,16.96374913,15.77730132,11.92803587,18.55413167,20.29183602
Hnrnpab,236.9213468,236.2798376,201.0600286,240.5866394,201.8245562
Hnrnpc,183.932058,164.2886152,95.43056308,132.8826035,137.294506
Hnrnpd,21.79177197,24.07959223,16.02219672,18.53177778,20.06359848
Hnrnpdl,84.17517592,90.31748272,63.59969662,76.14456153,72.59930803
Hnrnpf,255.8930628,238.5381976,180.3093262,206.7066581,234.9837405
Hnrnph1,194.1061619,260.8230199,242.4141985,261.2404704,191.3799544
Hnrnph2,33.19351663,46.5628711,44.20158065,43.31360353,42.13252993
Hnrnph3,8.87472725,13.14054553,4.998484933,7.995786667,8.3962924
Hnrnpk,388.8668615,422.7061457,416.9251305,420.7583822,366.6614993
Hnrnpl,153.5619055,157.7974259,146.2775639,152.8099655,144.6539462
Hnrnpll,22.98846748,34.2216937,28.9381812,26.51536807,27.03296775
Hnrnpm,86.72989715,114.387797,117.8713077,130.6736537,128.1453261
Hnrnpr,18.83665302,23.69784058,20.9138285,26.80193565,28.21727192
Hnrnpu,421.8658658,392.5362079,337.0194613,339.1589394,330.3095767
Hnrnpul1,67.12533512,86.75496257,89.00729303,104.4648789,106.1756743
Hnrnpul2,20.9163731,22.04655053,21.4392694,21.92154575,25.4608391
Homer1,11.22496172,16.78762905,8.754100033,13.19642782,13.02592383
Homer2,0.245335967,2.268217833,0.20437715,0.426709767,3.290521667
Homer3,12.71421067,11.5106837,61.90954563,79.30783257,54.92748655
Homez,0.95930465,2.5699087,2.159970583,3.01680095,3.72466335
Hook1,28.26370535,6.170522583,1.912231217,3.881394167,6.993923167
Hook2,37.99857268,9.246296833,7.19328395,10.13395737,12.39346237
Hook3,7.357760633,14.0196701,19.09562868,16.1927892,15.62672508
Hopx,0.871642817,0.061842783,0.232648767,0.244965,0.007057617
Hormad1,12.32589905,0.0720302,0.001723592,0.0407439,0.007057617
Hormad2,1.912001183,0.00506805,0.074875683,0.00155065,0.007057617
Hotairm1,0,0.270534483,1.639451433,0.77650765,0.007057617
Hoxa1,0.161389783,0.51454035,3.744887567,0.8253545,0.059342725
Hoxa13,0,0.210880083,0.819086517,0.080581417,0.007057617
Hoxa5,0.007089017,0,0.194568267,0.094394817,0.007057617
Hoxa6,0,0,0.04929935,0.00155065,0.007057617
Hoxa7,0.052656883,0,0.001723592,0.00155065,0.007057617
Hoxa9,0.0080515,0,0.432581283,0.098293783,0.102762158
Hoxb1,0.036545033,8.382400017,0.037677942,0.061525483,0.007057617
Hoxb2,0.081309267,6.08528945,12.50245055,5.46456145,0.477183783
Hoxb3,0.04783835,5.316931667,5.2262132,2.9535481,0.216708058
Hoxb4,0.061762167,0.428324467,5.232163383,2.783086683,0.3732125
Hoxb5,0.063353417,0.145573183,3.068080667,1.291573517,0.007057617
Hoxb6,0.03145555,0.168499767,1.303875,0.518807783,0.007057617
Hoxb7,0.127444967,0.098109633,1.430728467,0.13541375,0.007057617
Hoxb8,0,0.00291375,0.92511795,0.199391633,0.007057617
Hoxb9,0.34924955,0.029770933,1.975223467,0.541104183,0.114884458
Hoxc13,0.83542575,0.035496233,0.182295617,0.028852283,0.007057617
Hoxd1,0,1.629833117,0.229143583,0.989441483,1.068340567
Hoxd10,0.095876833,0.073710417,2.214334183,0.619995917,0.122957642
Hoxd3,0.0025797,0.163812567,0.23008825,0.7660413,0.40786835
Hoxd3os1,0,0.073287017,0.4344751,0.284148333,0.007057617
Hoxd4,0.05463455,0.3458681,1.6014413,2.612998833,1.325475133
Hoxd8,0.193241733,0.72180535,4.2863221,5.912772883,2.353591833
Hoxd9,0.058938933,0.351856367,0.839497233,0.594185433,0.288314967
Hp,0.016295717,0.14798475,0.001723592,0.44912795,5.598184883
Hp1bp3,7.44012825,10.78675895,22.31140077,26.2287895,21.19868638
Hpca,0.785497117,0.592526183,0.001723592,0.00155065,0.007057617
Hpcal1,4.2731502,11.99037747,12.96886412,3.25197335,1.437682133
Hpcal4,0.588277033,0.18304235,0.001723592,0.00155065,0.007057617
Hpdl,2.362145383,0.979489517,0.213038967,0.294843767,0.848997283
Hpf1,51.08148542,51.33687593,36.50998582,54.06554828,71.40440052
Hpgd,0.278310383,0.032614633,1.4267927,1.90640635,5.660529983
Hpgds,1.393892583,1.018990717,0.915990567,1.3876927,2.63968255
Hpn,0.496529017,0.03367495,1.084061117,0.5395156,0.399393333
Hprt,106.956626,76.68482468,48.77024393,66.81195522,76.86394587
Hps1,10.15400863,5.4693421,5.019407967,4.78022925,4.299319883
Hps3,6.859944967,4.78558975,6.8024997,5.507814717,6.587928033
Hps4,8.11718645,8.80925545,6.214712683,12.16944493,15.32921667
Hps5,6.6280261,6.12998425,8.242489117,7.988612817,7.618697867
Hps6,1.334153483,2.956641667,1.696909333,1.0094024,2.252642567
Hpse2,0.042743283,0.017356967,1.2450308,0.8145994,0.007057617
Hr,1.230720633,0.032980317,0.06268325,0.064314517,0.1463476
Hras,16.1881015,11.52634628,13.78759083,13.45137535,17.91289177
Hrct1,0,0.075754417,0.825577483,0.077672233,0.007057617
Hrh1,0.0921349,0.043086683,2.759543183,1.124478383,0.124903175
Hs1bp3,13.3928308,20.62036395,18.7183461,12.67556043,9.559352883
Hs2st1,14.39313835,12.82851568,12.52291702,15.06630517,14.8183128
Hs3st1,0.044256267,0.009988167,0.4315357,0.037367217,0.007057617
Hs3st3a1,0,0.347188233,0.208429167,0.024377067,0.007057617
Hs3st3b1,3.34943515,12.73214377,1.699601717,0.4244309,0.182354867
Hs6st1,15.09418193,3.2308658,8.352958933,6.718051717,5.837195483
Hs6st2,1.355992467,2.8972789,13.88411682,9.354214833,2.930983483
Hsbp1,36.15248273,41.12171765,74.12930557,71.78020907,69.14808945
Hscb,7.726642617,8.162509833,10.50685417,13.38132797,21.62397378
Hsd11b2,1.700612767,1.48465535,1.97260685,1.414393733,1.8810881
Hsd17b10,40.31752805,63.92944233,38.4832242,47.92911135,65.06718628
Hsd17b11,7.538098233,2.915392533,3.711682317,1.423381717,1.546606883
Hsd17b12,30.96342592,45.6852941,38.23560325,27.56922952,17.6184822
Hsd17b14,21.88221233,0.0422286,0.062619033,0.160038483,0.155592408
Hsd17b4,23.19136315,21.0537158,40.80509775,43.4999387,44.11019942
Hsd17b7,4.33222805,5.820638967,4.704803533,6.436182733,6.030717117
Hsd3b1,0,0,1.54833335,3.2890921,12.9214376
Hsd3b7,1.6928519,1.581736867,5.921512467,5.314239533,4.0814516
Hsdl1,11.86999795,10.70078212,17.37829693,15.43866595,15.68128485
Hsdl2,6.845653517,6.734982583,3.938461467,4.3531813,9.64817645
Hsf1,14.30451122,17.65818068,17.49895778,19.71022135,16.42534903
Hsf2,27.46710242,20.84329282,12.7931336,11.90292083,10.52864938
Hsf2bp,20.96560822,1.01586715,0.146266317,0.242111783,0.209437567
Hsp90aa1,4431.174369,865.7241054,583.5546784,839.8684377,970.9482493
Hsp90ab1,1953.643644,1994.028593,2296.77557,1868.106525,1563.142883
Hsp90b1,294.2910349,295.8910541,481.8523336,327.7100319,199.5475314
Hspa12a,0.896096783,8.45444755,11.70257015,3.8060209,1.124525467
Hspa12b,0.565578283,3.3011716,8.716409667,3.678482,3.143118683
Hspa13,8.693314233,8.90220325,14.81550393,14.64968772,11.59758718
Hspa14,66.38064767,67.06356203,56.90002135,71.76104958,77.74620665
Hspa1a,0.31871275,0.150876883,0.3031648,0.338417783,0.302021467
Hspa1b,0.984949817,0.389488717,0.661650583,0.634272483,0.3919532
Hspa1l,0.685831083,1.253145933,0.529985267,0.9570353,1.594295483
Hspa2,2.823008617,1.6401474,2.251538633,3.011074333,5.2254347
Hspa4,252.9501631,156.0032375,118.4546665,152.2149001,143.837581
Hspa4l,2.4615612,2.331641433,7.460119517,8.009805017,15.45728733
Hspa5,257.7239174,210.1482218,534.7893733,440.8825759,281.4246808
Hspa8,1543.704505,947.262619,1525.11095,1446.428131,1281.530387
Hspa9,317.3999779,230.3148781,156.1363512,209.1872836,209.3160306
Hspb1,92.27652775,1.027520467,9.642488767,3.60883065,1.124500742
Hspb11,4.654558,20.36256583,18.6686249,10.20297282,16.10780338
Hspb2,0.96906285,0.037477483,0.488870767,0.436268367,0.007057617
Hspb6,1.73604565,2.920820283,1.0842056,1.577378133,2.584700033
Hspb8,6.295826833,2.1009598,5.168793367,3.061864683,2.94388065
Hspb9,0.486190233,0.379790633,1.181981483,0.747863117,1.604806067
Hspbap1,22.3514042,5.80984195,2.680978183,1.883164783,3.022312
Hspbp1,17.55716937,15.25355095,13.10982533,15.69939265,18.78493528
Hspd1,359.6626757,448.5148784,297.9751818,444.0378057,440.0318899
Hspe1,250.4401463,352.5815224,156.5266457,245.1722659,273.1457462
Hspg2,36.02183833,20.60561822,113.6750921,33.7710977,4.05340835
Hsph1,40.97987977,36.81873752,27.05646715,32.82469285,34.44238957
Htatip2,0.450234,0,0.001723592,0.0304958,0.072648642
Htatsf1,31.13082492,37.61814077,29.93817305,31.59016445,36.47858245
Htr2b,1.9466746,1.564054367,2.532901983,3.153596033,4.2007008
Htra1,1.900121667,0.331812267,0.87304905,0.3424065,0.2397817
Htra2,17.66148598,19.4998622,18.47650373,23.96013648,25.85510732
Htra3,0.0020186,0.021080017,0.2782392,0.317204117,0.077466158
Htt,9.991003683,17.1469066,12.13763268,14.25643952,17.33755978
Hunk,14.70427205,35.75083785,11.54719757,5.9630408,3.8656655
Hus1,15.37617025,11.66874535,7.061373217,10.49626725,13.38983457
Hus1b,0.61962665,0.314147783,0.7715614,0.812900033,1.17918985
Huwe1,99.9731514,99.79093148,70.44576098,81.60405367,84.73974453
Hvcn1,7.784077217,2.495306633,4.341107417,4.597368567,3.918641483
Hyal1,2.444754133,1.2553998,1.414287517,0.83953275,0.860214617
Hyal2,17.0851833,25.78826085,57.19379828,36.96353455,13.62134177
Hyal3,0.346499783,0.221648633,0.501392117,0.630847417,0.804171567
Hyi,0.8739951,5.312831533,6.507529767,6.192233217,6.826206467
Hykk,1.59017785,2.748297683,4.228805783,2.219304667,0.695735317
Hyls1,12.14964185,12.07425557,5.49254345,7.03035645,9.26863845
Hymai,0.060295667,0.075991717,1.37512205,0.623285883,0.213489867
Hyou1,76.56785455,62.91536745,82.11994495,69.87845715,48.78871115
Hypk,82.45676577,106.6868472,69.75175605,96.36760403,158.6823602
I730030J21Rik,0,0,0.069373617,1.2450281,0.192961875
I830077J02Rik,0,0.16518665,5.234026517,10.3542169,16.80964217
Iah1,12.0929035,16.37410955,11.87996367,13.94138527,21.91410732
Iars,73.63171727,61.44118933,28.21067922,39.65839125,53.74914068
Iars2,28.64364068,36.64095335,33.03536192,41.5472032,47.88427055
Iba57,1.160144017,1.2269469,1.625194033,2.018511517,2.839407133
Ibtk,22.96086503,24.7847215,20.04390303,21.36460922,22.48674417
Ica1,3.7036901,2.616287267,24.25786792,22.58044112,9.676129617
Ica1l,0.507640908,0.897079867,1.08166655,1.0764266,1.08552055
Icam1,40.17836062,0.832856967,27.83007407,11.57669192,3.483701433
Icam2,0.012267217,3.1306058,57.86296138,23.8483671,1.961753117
Icam4,0.61916795,0.09644135,0.270954483,0.156500983,2.713942967
Ice1,19.05074167,26.8329541,29.58222097,26.08466443,21.98369357
Ice2,9.234464667,16.3825743,7.56660525,11.51069942,14.32122425
Ick,2.60298595,5.917373117,6.6164536,6.537095333,5.622497617
Icmt,14.1055897,12.6029297,13.23639287,14.7956712,11.90730535
Icosl,9.981425133,1.085242917,0.397208017,0.119746983,0.007057617
Id1,23.52240783,37.01818628,59.18942567,21.3476477,8.418846767
Id2,14.3159274,8.164496433,20.52498352,7.693267733,2.849088383
Id3,19.09075,98.80533477,120.8548338,49.7019365,4.317401517
Id4,1.89645365,1.064852667,0.603005883,0.167404767,0.134605142
Ide,56.75660777,22.20348525,31.56039487,42.05291162,48.94079723
Idh1,38.96653643,46.63987645,96.9723494,72.665242,40.67705788
Idh2,23.18050183,43.41980198,47.27012223,48.21760365,38.0832135
Idh3a,42.7633449,37.08296225,26.56823257,29.10006907,37.60709107
Idh3b,52.46872358,67.81860138,63.62207913,65.83050975,70.68395495
Idh3g,95.43521153,94.5442199,54.94655722,79.88396237,92.42420165
Idi1,27.68700683,29.44086302,45.50625905,58.2309712,39.46244458
Idi2,0.020659067,0.205627967,0.2042229,0.47138805,0.782819
Idnk,2.565016467,4.401602883,2.464164283,3.2514976,5.046601517
Ids,2.618610883,1.995822383,3.345825133,3.221394917,2.760621217
Idua,1.060385317,1.064988467,1.017804833,0.9356052,0.831896117
Ier2,33.26626172,21.38781782,28.71492785,36.27063488,23.19751328
Ier3,3.34807835,0.54942585,0.982372933,1.279751383,3.59177915
Ier3ip1,15.56387118,18.25281287,16.21296363,18.69100765,16.47610563
Ier5,1.891291583,13.21548135,6.08918175,5.404425317,4.712651117
Ier5l,2.16656885,1.955964083,3.4229596,2.060046233,0.7547388
Iffo1,2.981298217,5.347797517,6.635142033,5.324295883,5.41895685
Iffo2,9.032075433,4.15040505,15.4339399,4.059822733,0.931170633
Ifi202b,0.16830705,0,0.067694167,0.17807975,1.529110567
Ifi27l2a,0,0.990112683,0.001723592,0.00155065,0.007057617
Ifi30,41.07059225,10.8400331,4.300930067,4.679622,4.057607533
Ifi35,3.115543333,0.680406,2.34078015,1.5495859,6.3635531
Ifih1,0.0029719,0.257123583,0.338960283,0.648322617,2.250636783
Ifit1,0.210157883,0.005200017,0.087670033,0.184147417,1.125050283
Ifit2,1.542826283,2.031510233,2.668494833,3.151563117,5.7636154
Ifit3,0.006103433,0.019471267,0.495389867,0.48800285,1.548884933
Ifitm1,198.0377726,97.57896512,3.341255017,2.537541517,18.2341838
Ifitm10,0.014264633,0.281685117,0.272805883,0.12802165,0.141040725
Ifitm2,191.7545074,88.40234608,64.47236738,68.63759582,60.98261478
Ifitm3,107.5688755,17.17603635,47.39529527,25.73915465,13.36650242
Ifitm5,2.957495483,1.414713467,0.699568833,0.65999515,0.802002833
Ifitm7,2.26453855,0,0.001723592,0.00155065,0.007057617
Ifnar1,8.294687683,15.47217027,27.69141053,20.74923732,16.35342127
Ifnar2,0.815958033,5.094998317,6.362281217,4.81543265,9.28443115
Ifngr1,2.2299831,6.9893568,13.12427507,6.1417613,6.388380267
Ifngr2,1.73335195,8.872241933,22.78746675,13.39314473,10.65577038
Ifnk,0.95090385,0.414100183,0.044660867,0.00155065,0.007057617
Ifnlr1,1.1269259,0.086359967,0.042604717,0.02571135,0.007057617
Ifrd1,56.48788258,42.18691,27.58039875,32.89076138,28.58188923
Ifrd2,29.8602474,32.44835223,13.73784543,23.38740245,33.85932843
Ift122,3.17227515,6.885941617,9.89660205,6.6231055,3.814066083
Ift140,5.902709533,12.26837997,4.873104883,9.655062467,10.27852702
Ift172,5.07438595,8.3876636,8.056864783,7.33142075,7.318075583
Ift20,17.96622175,11.04251537,22.9961643,20.81739673,22.68894532
Ift22,2.697969483,6.513321033,5.79703365,7.562172683,8.52011625
Ift27,9.182685583,9.74551215,9.344639167,10.43654053,12.39942993
Ift43,7.863226417,20.61287708,7.28808195,3.493682317,2.491746567
Ift46,11.89707527,15.60524022,9.751324483,7.377446833,6.221048383
Ift52,19.05971777,21.59643517,21.10474058,21.66592932,22.96028235
Ift57,7.1711324,11.307319,5.984421133,7.195521933,8.223613467
Ift74,13.15562877,21.98795993,8.669354167,10.06404977,8.141067167
Ift80,9.4200947,10.94971142,3.265705867,5.046409733,7.148747817
Ift81,6.8998803,14.04134982,5.428166583,6.539682633,5.998960167
Ift88,7.428710667,8.41789305,4.4352094,5.544652183,4.905575217
Igbp1,29.97645358,37.95049075,36.15323402,36.65168068,40.75633677
Igdcc3,1.284797567,6.445346283,2.590327267,0.777404417,0.149551783
Igdcc4,2.2404476,3.53744965,2.056753267,0.69001935,0.262626583
Igf1,0.06759055,1.5989842,27.79648172,42.2677263,15.35013897
Igf1r,6.012758217,15.38303805,16.39603992,20.49034353,33.98362957
Igf2,9.776365483,171.5207053,1602.994799,540.9770284,32.69209695
Igf2bp1,127.0364687,145.2004684,95.98681588,99.4443166,78.98360665
Igf2bp2,32.36795793,56.28605615,32.14671978,19.986229,5.865723183
Igf2bp3,30.87362928,68.74386822,54.37406362,35.18425893,19.050318
Igf2os,0.19774235,9.791171083,15.28897405,7.124889033,1.114399717
Igf2r,39.8115564,53.07236678,158.1027182,40.94727655,19.79861607
Igfals,0.578088533,0.200026717,0.458092517,0.537749533,0.824561917
Igfbp2,69.8978124,31.56119535,87.19760777,39.2578127,10.08892795
Igfbp3,8.7249456,0.91817515,3.453194667,2.29307245,2.638469767
Igfbp4,3.780148233,109.7988197,150.9729489,117.2736562,30.74427268
Igfbp5,0.278530867,1.3942934,1.395943883,1.604558117,1.207286617
Igfbp7,2.314250567,0,1.7080463,0.6511367,0.007057617
Igfbpl1,2.3989405,0.5524503,0.074887158,0.00155065,0.007057617
Igflr1,1.55782095,2.359020967,1.522756317,1.960116867,2.227521183
Ighmbp2,3.0152929,4.025292083,3.01810675,3.63629315,3.870383167
Igip,2.54253645,0.49810135,0.402062783,0.331068217,0.263379317
Igsf1,0.494218083,1.15104575,0.030168283,0.00155065,0.074421108
Igsf10,0.926913983,2.11465245,1.88153965,2.62697985,3.308905733
Igsf11,0.671041767,0.7750425,1.962619433,2.393625867,3.255488033
Igsf21,0.430275417,0.167459383,0.001723592,0.00155065,0.123457758
Igsf23,4.269484417,0.427944183,1.10449335,1.26795155,1.150171033
Igsf3,10.49337503,12.45966387,3.024052867,1.758034367,11.22615788
Igsf6,0.991995492,2.6245964,2.2078922,2.644700483,3.59120225
Igsf8,14.10806782,10.4412635,6.056302383,3.182552483,4.820794317
Igsf9,12.70703628,3.82063485,1.2614256,0.989080483,0.550676483
Igsf9b,8.9370897,2.821328667,6.59885745,2.596953617,1.018065867
Igtp,0.94721675,0.704525817,0.001723592,0.141837767,0.633602317
Ik,41.05380353,57.40850552,61.13686075,63.42357095,66.15222762
Ikbip,5.069749,7.0948538,17.91622172,11.2291778,8.3799939
Ikbkap,42.04093008,48.78876778,31.77624103,36.49097715,34.09320458
Ikbkb,10.40501297,15.08989538,20.59280477,18.30328667,16.53722542
Ikbke,0.110020567,0.082842,0.91636955,0.476654883,0.193219883
Ikbkg,4.2641618,5.255407983,6.26880155,6.809283467,8.06582605
Ikzf1,0.01456185,3.2491446,0.75619895,10.83983015,25.69198308
Ikzf2,0.19274695,2.0072004,2.409808933,17.00267338,22.03370482
Ikzf3,0.994145783,0.020452033,0.001723592,0.00155065,0.007057617
Ikzf4,1.082904483,0.782285,0.329658183,0.413027,0.167282683
Ikzf5,5.024053167,4.728667617,6.681119,7.915147067,9.154776967
Il10ra,0.004867233,0.005645717,0.032102875,0.21874065,5.047910833
Il10rb,0.228723333,1.485806417,3.5037111,2.78218475,7.274576533
Il11ra1,1.053840483,4.282587767,21.46494282,32.7064501,18.66995948
Il12rb2,2.14274815,2.483312983,1.489890833,2.279595833,4.192937967
Il13ra1,0.815123083,0.966995233,2.3914284,0.7040848,0.46015275
Il15,0.024317417,0.093180617,0.557713167,1.466953567,1.59832725
Il15ra,0.110953483,1.140297367,0.91307205,1.056603667,2.604555733
Il16,0.01388225,0.166235367,1.071396283,3.976332817,4.301694833
Il17b,2.400810133,0,0.001723592,0.00155065,0.411703108
Il17c,0,0.069372967,0.258581425,0.190588133,0.007057617
Il17d,0.971275417,0.430269533,0.466589483,0.209194283,0.197094592
Il17ra,0.9041153,1.85030965,2.0431494,4.2220467,13.10947527
Il17rb,0.642111283,1.137857567,1.1249238,1.270997717,1.48974325
Il17rc,0.513071767,0.1935651,0.02871395,0.00155065,0.007057617
Il17rd,16.6671576,30.6020488,5.477642167,2.60682125,0.533465333
